name,stage,mode,level_threshold,momentum_window,spike_threshold,max_risk_transfer,bond_share,rebalance_band,financing_rate,Full_CAGR,Full_Sharpe,Full_MDD,Full_Calmar,Validation_CAGR,Validation_Sharpe,Validation_MDD,Validation_Calmar,AvgTurnover,TotalCost
mean_lt0.90_mw10_st0.10_rt0.50_bs0.50_rb0.10,coarse,mean,0.9,10,0.1,0.5,0.5,0.1,0.04,0.12524353642126274,0.9302632226896886,-0.13236515075786826,0.9461972105510393,0.016730984079457167,0.26884678938324474,-0.11545855534068483,0.14490900245623956,0.21663740396317308,0.08729723203899381
mean_lt0.90_mw10_st0.10_rt0.75_bs0.50_rb0.05,coarse,mean,0.9,10,0.1,0.75,0.5,0.05,0.04,0.12473304466174406,0.9217359153705625,-0.14196684416633865,0.878606870457709,0.015368854249218522,0.2438321750502388,-0.12440093300116628,0.12354291787405193,0.3553206132234856,0.1442664239959295
mean_lt0.90_mw10_st0.10_rt0.75_bs0.50_rb0.10,coarse,mean,0.9,10,0.1,0.75,0.5,0.1,0.04,0.12189352443682133,0.905258205603135,-0.1377181229603922,0.8850942912711492,0.0160077880835805,0.2522993629830928,-0.12204500626138892,0.13116299121076652,0.3140516702803738,0.12714134505694116
mean_lt0.90_mw10_st0.10_rt1.00_bs0.50_rb0.05,coarse,mean,0.9,10,0.1,1.0,0.5,0.05,0.04,0.12174229084469346,0.900839093704842,-0.14876417368159023,0.8183575912925548,0.011777203497430166,0.19315242178197123,-0.13077491061440338,0.09005705637341908,0.4589261170665709,0.18679052207614624
mean_lt0.90_mw10_st0.10_rt1.00_bs0.50_rb0.10,coarse,mean,0.9,10,0.1,1.0,0.5,0.1,0.04,0.11867759533296063,0.8816621846615571,-0.15403637167099415,0.7704517708742437,0.010716086164388239,0.1793400962084494,-0.13838429427437848,0.07743715586062931,0.4087862956162356,0.16603224714831827
mean_lt0.90_mw10_st0.15_rt0.25_bs0.50_rb0.05,coarse,mean,0.9,10,0.15,0.25,0.5,0.05,0.04,0.12819896084009708,0.9490728974541448,-0.1295772586967836,0.98936311918813,0.02111819681424576,0.3284525933538108,-0.10869816260427934,0.19428292354055263,0.1471918969057186,0.05879599935929709
mean_lt0.90_mw10_st0.15_rt0.50_bs0.50_rb0.05,coarse,mean,0.9,10,0.15,0.5,0.5,0.05,0.04,0.12707768763881577,0.9423617125726867,-0.13169814370871846,0.9649163159040274,0.018386366216809336,0.29011932466287016,-0.11333253965938994,0.16223377921352325,0.22994092586760329,0.09280437674512597
mean_lt0.90_mw10_st0.15_rt0.50_bs0.50_rb0.10,coarse,mean,0.9,10,0.15,0.5,0.5,0.1,0.04,0.1263317253850027,0.9317105954126715,-0.13001562033708958,0.9716657510648667,0.018931182104731326,0.29769691026099576,-0.11219735130871755,0.16873109644666276,0.19482071024286315,0.07839036665620397
mean_lt0.90_mw10_st0.15_rt0.75_bs0.50_rb0.05,coarse,mean,0.9,10,0.15,0.75,0.5,0.05,0.04,0.12678088779078722,0.934644953752774,-0.13615019263724026,0.9311840500188149,0.017633526519971188,0.2750645235887077,-0.11968872863672653,0.14732821311429933,0.3126835388322324,0.12676846236279168
mean_lt0.90_mw10_st0.15_rt0.75_bs0.50_rb0.10,coarse,mean,0.9,10,0.15,0.75,0.5,0.1,0.04,0.12361799439027377,0.9137738039846726,-0.13450156988828754,0.9190821675386146,0.016264418869343045,0.26016594634235957,-0.11955177434090303,0.13604498100517437,0.2729094235022637,0.11036573312915143
mean_lt0.90_mw10_st0.15_rt1.00_bs0.50_rb0.05,coarse,mean,0.9,10,0.15,1.0,0.5,0.05,0.04,0.12331958959169675,0.9057634764087333,-0.14477147319804806,0.8518224403435819,0.01495508937845269,0.2361477821582799,-0.1288374822706959,0.11607716259955374,0.39551339799003776,0.16081124100957198
mean_lt0.90_mw10_st0.15_rt1.00_bs0.50_rb0.10,coarse,mean,0.9,10,0.15,1.0,0.5,0.1,0.04,0.12299218360327657,0.9078589665752723,-0.14165400830840147,0.8682577010846358,0.013673225061441752,0.222985866094706,-0.12682775717002526,0.1078094051849504,0.3555443863143524,0.14432101528152005
mean_lt0.90_mw21_st0.05_rt0.25_bs0.50_rb0.05,coarse,mean,0.9,21,0.05,0.25,0.5,0.05,0.04,0.12806642961894932,0.9554134534569078,-0.12870947769002639,0.9950038794141817,0.020173632394810515,0.31604540703309697,-0.10893399211319033,0.18519134389060712,0.1626617798067809,0.06514843255252627
mean_lt0.90_mw21_st0.05_rt0.25_bs0.50_rb0.10,coarse,mean,0.9,21,0.05,0.25,0.5,0.1,0.04,0.12594168900183345,0.9377943467093183,-0.12841078243033033,0.9807719150855848,0.02006063463187946,0.3182867133225772,-0.10572051355882583,0.18975158137798076,0.1387616044691703,0.05523856896574903
mean_lt0.90_mw21_st0.05_rt0.50_bs0.50_rb0.05,coarse,mean,0.9,21,0.05,0.5,0.5,0.05,0.04,0.12327779534205674,0.9246004361876445,-0.1381551977771771,0.8923138421536966,0.015625866280990053,0.25000762419513867,-0.11613631617823061,0.13454763156952168,0.28507894633617786,0.11535693398012788
mean_lt0.90_mw21_st0.05_rt0.50_bs0.50_rb0.10,coarse,mean,0.9,21,0.05,0.5,0.5,0.1,0.04,0.124310946291317,0.930908026799969,-0.13335677276471092,0.9321682259861372,0.014744276324440753,0.2403766622773441,-0.11261350629610756,0.13092813472721418,0.2301267324626822,0.09277041150870319
mean_lt0.90_mw21_st0.05_rt0.75_bs0.50_rb0.05,coarse,mean,0.9,21,0.05,0.75,0.5,0.05,0.04,0.11952449579430913,0.8978288918853066,-0.14416304506848943,0.8290924746874281,0.010230851071904246,0.1749979190080478,-0.12231454076722947,0.08364378435899991,0.41714054091774605,0.1695973641937195
mean_lt0.90_mw21_st0.05_rt0.75_bs0.50_rb0.10,coarse,mean,0.9,21,0.05,0.75,0.5,0.1,0.04,0.12339455797484056,0.9253680653077979,-0.1430255468890579,0.8627448778123205,0.012536204787456207,0.2053043051404935,-0.12139747541768708,0.10326577833948708,0.33949050879261583,0.1374488710371461
mean_lt0.90_mw21_st0.05_rt1.00_bs0.50_rb0.05,coarse,mean,0.9,21,0.05,1.0,0.5,0.05,0.04,0.1133700075433346,0.8548160644855051,-0.1721006866282062,0.6587423313902919,0.0027731780979276532,0.07426262758869824,-0.14559758974714299,0.019046868170989557,0.5533728060434033,0.2255845089023564
mean_lt0.90_mw21_st0.05_rt1.00_bs0.50_rb0.10,coarse,mean,0.9,21,0.05,1.0,0.5,0.1,0.04,0.11551279467406594,0.8704391824202462,-0.1583429600434968,0.7295101382614964,0.006534771012101759,0.12385873413408896,-0.13327035411938726,0.04903394348489335,0.4705586245459807,0.19137680587394204
mean_lt0.90_mw21_st0.10_rt0.25_bs0.50_rb0.05,coarse,mean,0.9,21,0.1,0.25,0.5,0.05,0.04,0.12695810275467423,0.9468481614536128,-0.12983049802984648,0.9778758048473948,0.01966644194735956,0.30980176741017196,-0.10805368117532121,0.18200621888531504,0.15837292477910933,0.06333470039698022
mean_lt0.90_mw21_st0.10_rt0.25_bs0.50_rb0.10,coarse,mean,0.9,21,0.1,0.25,0.5,0.1,0.04,0.12651317577598897,0.9389730594023697,-0.12978697487256619,0.9747755959348644,0.020417731879547985,0.322012082114109,-0.10572051355882583,0.1931293293253536,0.13388016625202417,0.05326507827708696
mean_lt0.90_mw21_st0.10_rt0.50_bs0.50_rb0.05,coarse,mean,0.9,21,0.1,0.5,0.5,0.05,0.04,0.12413707445354749,0.9284459081025389,-0.13754572420719302,0.9025149648894406,0.014490084402248193,0.23471654639637196,-0.11704519182468898,0.12379905723894692,0.2582870368928274,0.10436943381695771
mean_lt0.90_mw21_st0.10_rt0.50_bs0.50_rb0.10,coarse,mean,0.9,21,0.1,0.5,0.5,0.1,0.04,0.12420055217776826,0.926494149854324,-0.130949769995639,0.9484594908559556,0.014892274773554925,0.2432600582832659,-0.11132029205389748,0.13377861752594572,0.21586804804984971,0.0868685397272699
mean_lt0.90_mw21_st0.10_rt0.75_bs0.50_rb0.05,coarse,mean,0.9,21,0.1,0.75,0.5,0.05,0.04,0.12075779165306577,0.9004709366813298,-0.145844046688403,0.8279926016525431,0.01093641889769037,0.18365767413223533,-0.12082267571886163,0.09051627794717913,0.37321136643026465,0.15155012238045593
mean_lt0.90_mw21_st0.10_rt0.75_bs0.50_rb0.10,coarse,mean,0.9,21,0.1,0.75,0.5,0.1,0.04,0.1207061869167041,0.9022386316203046,-0.14363719574251,0.8403546608713179,0.012676532368803839,0.20783356205386985,-0.11861814762933343,0.10686840607574133,0.3133027813310694,0.1268707323279426
mean_lt0.90_mw21_st0.10_rt1.00_bs0.50_rb0.05,coarse,mean,0.9,21,0.1,1.0,0.5,0.05,0.04,0.11523641860669942,0.8585307419030316,-0.1607852848964152,0.7167099817681679,0.005744703170688981,0.11354076544181078,-0.1334320590503284,0.04305339520034066,0.4807563326340417,0.1958007418452841
mean_lt0.90_mw21_st0.10_rt1.00_bs0.50_rb0.10,coarse,mean,0.9,21,0.1,1.0,0.5,0.1,0.04,0.11662763776015361,0.8741017586296149,-0.15490047164155496,0.75291983635811,0.0059020218478007536,0.11581515627240183,-0.13422223733613237,0.04397201212657734,0.4106162294808278,0.16676178627914498
mean_lt0.90_mw21_st0.15_rt0.25_bs0.50_rb0.05,coarse,mean,0.9,21,0.15,0.25,0.5,0.05,0.04,0.1282530082046629,0.9536875066128464,-0.1295772586967836,0.989780224512856,0.019876266665057818,0.3102141350764135,-0.10835376753376524,0.18343862993840032,0.1507236633601186,0.060180363268363346
mean_lt0.90_mw21_st0.15_rt0.50_bs0.50_rb0.05,coarse,mean,0.9,21,0.15,0.5,0.5,0.05,0.04,0.12431461137855138,0.9287740499454519,-0.1340646010708879,0.9272739439460149,0.0160780963364322,0.25733763701034035,-0.11240415791384362,0.14303827042373168,0.24017660611325808,0.09688228045236831
mean_lt0.90_mw21_st0.15_rt0.50_bs0.50_rb0.10,coarse,mean,0.9,21,0.15,0.5,0.5,0.1,0.04,0.1258971264062716,0.9369301707067061,-0.13169650950583167,0.9559640333572905,0.016291939066174876,0.26015133332908663,-0.11202378489635623,0.14543285679240428,0.19941352820018723,0.08013015673767013
mean_lt0.90_mw21_st0.15_rt0.75_bs0.50_rb0.05,coarse,mean,0.9,21,0.15,0.75,0.5,0.05,0.04,0.12133440263997208,0.9039294680557666,-0.1450020858373079,0.836776946616541,0.011676051912153484,0.1945087875812848,-0.11999755778858467,0.09730241287680792,0.3380184245226096,0.13711736197073984
mean_lt0.90_mw21_st0.15_rt0.75_bs0.50_rb0.10,coarse,mean,0.9,21,0.15,0.75,0.5,0.1,0.04,0.12066165668915874,0.9005766726503946,-0.14283825821819718,0.8447432655251098,0.011698281333592409,0.19502495691775212,-0.11850025404524112,0.09871946206230267,0.2891698015061292,0.11678945272566292
mean_lt0.90_mw21_st0.15_rt1.00_bs0.50_rb0.05,coarse,mean,0.9,21,0.15,1.0,0.5,0.05,0.04,0.11681134776066382,0.8686916106413742,-0.15709978009726444,0.7435487668305008,0.007627161012088601,0.13901491607879882,-0.12952120747728668,0.05888735258607073,0.43210093882440415,0.17575832204221956
mean_lt0.90_mw21_st0.15_rt1.00_bs0.50_rb0.10,coarse,mean,0.9,21,0.15,1.0,0.5,0.1,0.04,0.11748152725121708,0.879537434586396,-0.15332069016022198,0.76624705464375,0.009133713617831773,0.16019682789092585,-0.12640407865269465,0.07225806093589261,0.3811445653825786,0.15462105565009945
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.00_rb0.07,refined,momentum,0.8,21,0.15,0.125,0.0,0.075,0.04,0.12750746636603716,0.939038958294268,-0.13001562033708958,0.9807088258737714,0.02068165303341707,0.31943680783723777,-0.10831031299541105,0.19094814206929048,0.1243383869940835,0.0497997530772569
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.00_rb0.10,refined,momentum,0.8,21,0.15,0.125,0.0,0.1,0.04,0.12598357020314022,0.9334807973570874,-0.13001562033708958,0.9689879560356246,0.02082238144646409,0.3236547983130019,-0.10572051355882583,0.19695687001064308,0.11637713264500546,0.0464049759264138
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.00_rb0.15,refined,momentum,0.8,21,0.15,0.125,0.0,0.15,0.04,0.1257821613237431,0.9325283637822782,-0.13001562033708958,0.9674388430992333,0.021114590636011732,0.32711447599659593,-0.10572051355882583,0.199720848161251,0.1090034261291101,0.04319145484791684
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.00_rb0.07,refined,momentum,0.8,21,0.15,0.25,0.0,0.075,0.04,0.1273806652548617,0.940341535146601,-0.1324297256875927,0.9618736623781736,0.02233554009509975,0.34249815741447415,-0.10972269031486215,0.20356354762178444,0.16996477965261492,0.06936344339228123
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.00_rb0.10,refined,momentum,0.8,21,0.15,0.25,0.0,0.1,0.04,0.12690357717738432,0.9395497465257671,-0.13845456278752333,0.9165720119468688,0.02064212317115266,0.31513319518770044,-0.11331324856069791,0.18216866459437356,0.15988907536411906,0.06514437777797819
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.00_rb0.15,refined,momentum,0.8,21,0.15,0.25,0.0,0.15,0.04,0.12744288522592107,0.9447058562644832,-0.13001562033708958,0.9802121075567827,0.02101246240519794,0.32459619248353877,-0.10572051355882583,0.19875482721246923,0.13858202242891576,0.05605255832389869
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.00_rb0.07,refined,momentum,0.8,21,0.15,0.375,0.0,0.075,0.04,0.12349061988705001,0.9140678160544459,-0.13788500023116312,0.8956059011496461,0.01674625543189312,0.26372246915896086,-0.11385751119207144,0.1470808140504942,0.23438572805001406,0.09725261882787113
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.00_rb0.10,refined,momentum,0.8,21,0.15,0.375,0.0,0.1,0.04,0.12478273085075764,0.925941345145593,-0.14028195932399434,0.8895137439773009,0.018489703137035685,0.28615388041432366,-0.114439178625516,0.1615679469138825,0.21280470835141413,0.08785324932287888
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.00_rb0.15,refined,momentum,0.8,21,0.15,0.375,0.0,0.15,0.04,0.1267493841131424,0.9367564813894109,-0.14699233003091494,0.8622856994408137,0.01977529582078552,0.29930941433093666,-0.11747755025342943,0.1683325518631015,0.184651488038842,0.0758452525297713
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.25_rb0.07,refined,momentum,0.8,21,0.15,0.125,0.25,0.075,0.04,0.12719734555241047,0.937757851720795,-0.13001562033708947,0.9783235677576887,0.02127370060227385,0.32984811552630955,-0.10572051355882583,0.20122585377374816,0.11984782068481525,0.047625392501975165
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.25_rb0.10,refined,momentum,0.8,21,0.15,0.125,0.25,0.1,0.04,0.12595735905717098,0.9338012961283075,-0.13001562033708947,0.9687863560593973,0.020718093177704677,0.32254241579218984,-0.10572051355882583,0.1959704174741504,0.11386812904802092,0.04515882066260127
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.25_rb0.15,refined,momentum,0.8,21,0.15,0.125,0.25,0.15,0.04,0.12580411542055447,0.9329630906023962,-0.13001562033708958,0.9676077004777118,0.02100624807611462,0.32596616695686476,-0.10572051355882583,0.1986960464813308,0.10837338903458446,0.04286822546934582
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.25_rb0.07,refined,momentum,0.8,21,0.15,0.25,0.25,0.075,0.04,0.12703467038613092,0.9384439126132887,-0.13329754869989296,0.9530158028047288,0.02200899274142576,0.3373459219807647,-0.11139271375585913,0.19758018275471012,0.1635765862129084,0.06583929439804001
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.25_rb0.10,refined,momentum,0.8,21,0.15,0.25,0.25,0.1,0.04,0.1267917831752916,0.9408068112822792,-0.13410509409368132,0.9454658231455333,0.021268486967904954,0.3273104223378874,-0.11036209841514322,0.1927154999164697,0.15571513463181433,0.06268073709077585
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.25_rb0.15,refined,momentum,0.8,21,0.15,0.25,0.25,0.15,0.04,0.12701461059517105,0.9426215157035974,-0.13001562033708958,0.976918083118491,0.020547358632810653,0.31881870174224824,-0.10572051355882583,0.19435545610906943,0.13692444960126257,0.05486432078276146
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.25_rb0.07,refined,momentum,0.8,21,0.15,0.375,0.25,0.075,0.04,0.12359282538162564,0.9169279195195289,-0.13705231615315094,0.9017930440775271,0.01747838559270054,0.2749687631469263,-0.1119014697534132,0.15619442381959794,0.22264072550389782,0.09044767857880641
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.25_rb0.10,refined,momentum,0.8,21,0.15,0.375,0.25,0.1,0.04,0.12556041472369484,0.9332293700993857,-0.13742802630901774,0.9136448954113796,0.01999040219989534,0.3080154544360036,-0.11228813008458916,0.1780277415327526,0.20757105963162537,0.08414086637666741
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.25_rb0.15,refined,momentum,0.8,21,0.15,0.375,0.25,0.15,0.04,0.12594694258494998,0.9347810431579118,-0.14028197933017372,0.8978126997232896,0.019743658646528495,0.30312068374621576,-0.11280920997928534,0.1750181447964571,0.18144332029881258,0.07337549279249701
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.50_rb0.07,refined,momentum,0.8,21,0.15,0.125,0.5,0.075,0.04,0.12707687806712054,0.9373539478326492,-0.13001562033708947,0.9773970061262662,0.02098109713465468,0.3260208074105962,-0.10572051355882583,0.1984581461854157,0.1194269169601767,0.047316210581877696
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.50_rb0.10,refined,momentum,0.8,21,0.15,0.125,0.5,0.1,0.04,0.12589132181321383,0.9338501177658253,-0.13001562033708958,0.9682784382893168,0.020560581241661824,0.32064276720107326,-0.10572051355882583,0.19448052747323577,0.11343665642937478,0.0448792805467155
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.50_rb0.15,refined,momentum,0.8,21,0.15,0.125,0.5,0.15,0.04,0.12581626536396118,0.9333304830648607,-0.13001562033708947,0.967701150352237,0.02089349693049325,0.32474419086894163,-0.10572051355882583,0.19762954442013306,0.10796797263814994,0.04263646491682064
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.50_rb0.07,refined,momentum,0.8,21,0.15,0.25,0.5,0.075,0.04,0.12659319026644722,0.9370356483005409,-0.13051616695658308,0.9699425995904334,0.021857357688910728,0.3366757858418096,-0.10958386871759107,0.19945780291111453,0.1621223544122909,0.064847297813149
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.50_rb0.10,refined,momentum,0.8,21,0.15,0.25,0.5,0.1,0.04,0.12662184209722405,0.9423871466642336,-0.13001562033708947,0.9738971499650086,0.021444058054746584,0.33367333670831484,-0.10572051355882583,0.20283724825848973,0.1519698628132385,0.06066741929941082
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.50_rb0.15,refined,momentum,0.8,21,0.15,0.25,0.5,0.15,0.04,0.12673245499088615,0.9415449783677715,-0.13001562033708947,0.9747479161527584,0.020043571085971434,0.31248662411749956,-0.10572051355882583,0.189590178965775,0.13649815020504644,0.05435586028631785
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.50_rb0.07,refined,momentum,0.8,21,0.15,0.375,0.5,0.075,0.04,0.12333907400193755,0.9173353024472738,-0.13458989554619538,0.9164066403454767,0.017833014489463395,0.28099798681875604,-0.11001768973386872,0.16209224655236093,0.22204314777343678,0.08946670510185417
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.50_rb0.10,refined,momentum,0.8,21,0.15,0.375,0.5,0.1,0.04,0.12474199398256003,0.9283889709178099,-0.13747952865058843,0.9073495902040694,0.019199842992413618,0.29687855593680673,-0.11298937025023192,0.16992609968435687,0.20581278743522735,0.082731797830406
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.50_rb0.15,refined,momentum,0.8,21,0.15,0.375,0.5,0.15,0.04,0.12527661457725903,0.9340462962615717,-0.131314898461111,0.9540167646275094,0.020151041886850463,0.31437401544307486,-0.10572051355882583,0.19060673476238707,0.17912295346612928,0.07174247848731194
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.75_rb0.07,refined,momentum,0.8,21,0.15,0.125,0.75,0.075,0.04,0.1269338383811922,0.9367873201471923,-0.13001562033708958,0.9762968330427738,0.020672830149242927,0.32195703834739525,-0.10572051355882583,0.19554227891392137,0.11938850102666992,0.04721938254351562
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.75_rb0.10,refined,momentum,0.8,21,0.15,0.125,0.75,0.1,0.04,0.12580604551527674,0.9337609308717432,-0.13001562033708947,0.9676225455764574,0.020394073684972813,0.3186061961254014,-0.10572051355882583,0.19290554877625507,0.11340033190861813,0.04478027661594076
momentum_lt0.80_mw21_st0.15_rt0.12_bs0.75_rb0.15,refined,momentum,0.8,21,0.15,0.125,0.75,0.15,0.04,0.12581119110164418,0.9335755036657963,-0.13001562033708958,0.9676621222546596,0.02077461874497155,0.32342980388463866,-0.10572051355882583,0.19650508728764332,0.1079352945030737,0.04256620743005923
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.75_rb0.07,refined,momentum,0.8,21,0.15,0.25,0.75,0.075,0.04,0.12598349429253886,0.933978269608553,-0.13001562033708958,0.9689873721780761,0.02140281696667934,0.3308298416942102,-0.10887312360411794,0.1965849445498027,0.16218788113605995,0.06467226878571225
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.75_rb0.10,refined,momentum,0.8,21,0.15,0.25,0.75,0.1,0.04,0.12549624812092652,0.9354005352104585,-0.13001562033708958,0.9652397750020671,0.020454543650775925,0.32040496656734324,-0.10572051355882583,0.19347752826980402,0.1520169948098156,0.06043302002132532
momentum_lt0.80_mw21_st0.15_rt0.25_bs0.75_rb0.15,refined,momentum,0.8,21,0.15,0.25,0.75,0.15,0.04,0.1261428875574495,0.9382215066320279,-0.1300156203370897,0.9702133269094945,0.019494714201113483,0.30543564347541435,-0.10572051355882583,0.1843985953612123,0.1364338805744544,0.05409258326088776
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.75_rb0.07,refined,momentum,0.8,21,0.15,0.375,0.75,0.075,0.04,0.12302520783365978,0.9171284663111606,-0.13219999528400206,0.9305991847380001,0.0180900177575547,0.28564028365000965,-0.10821057493407149,0.1671742135052535,0.22195063367680312,0.08901362757067004
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.75_rb0.10,refined,momentum,0.8,21,0.15,0.375,0.75,0.1,0.04,0.12421660605044837,0.9262499850755866,-0.1347313778770738,0.9219575128503557,0.01899641626717541,0.29552312869354813,-0.11081193494217201,0.17142933454856485,0.20586122493987166,0.08242434777118254
momentum_lt0.80_mw21_st0.15_rt0.38_bs0.75_rb0.15,refined,momentum,0.8,21,0.15,0.375,0.75,0.15,0.04,0.1236285078235193,0.9242841985566794,-0.13001562033708958,0.95087426805325,0.018781753312353766,0.29625386807680815,-0.10572051355882583,0.1776547680304549,0.1831402327354108,0.07300021773041278
