date,market,category,sell_volume,buy_volume,net_buy_volume,sell_value_krw,buy_value_krw,net_buy_value_krw
2013-02-13,ALL,비차익,12133523,19155118,7021595,510030414280,690390610640,180360196360
2013-02-13,ALL,전체,12201962,20527207,8325245,515250486130,773930774930,258680288800
2013-02-14,ALL,차익,1346530,1271611,-74919,93699336550,70831682770,-22867653780
2013-02-14,ALL,비차익,11855632,19166801,7311169,403958095200,643335342535,239377247335
2013-02-14,ALL,전체,13202162,20438412,7236250,497657431750,714167025305,216509593555
2013-02-15,ALL,차익,142641,309323,166682,7168753750,14364527300,7195773550
2013-02-15,ALL,비차익,13501427,18664704,5163277,409757130975,535324395295,125567264320
2013-02-15,ALL,전체,13644068,18974027,5329959,416925884725,549688922595,132763037870
2013-02-18,ALL,차익,108865,338850,229985,2183830350,15191134800,13007304450
2013-02-18,ALL,비차익,15666183,13650797,-2015386,402081657000,483471854920,81390197920
2013-02-18,ALL,전체,15775048,13989647,-1785401,404265487350,498662989720,94397502370
2013-02-19,ALL,차익,46526,267495,220969,1856767600,15001219350,13144451750
2013-02-19,ALL,비차익,12708708,15387984,2679276,404224838655,514728838850,110504000195
2013-02-19,ALL,전체,12755234,15655479,2900245,406081606255,529730058200,123648451945
2013-02-20,ALL,차익,113756,4606027,4492271,4157052750,281309111830,277152059080
2013-02-20,ALL,비차익,19218126,24968664,5750538,814639871325,1098547570230,283907698905
2013-02-20,ALL,전체,19331882,29574691,10242809,818796924075,1379856682060,561059757985
2013-02-21,ALL,차익,183151,963501,780350,5459325250,53897331570,48438006320
2013-02-21,ALL,비차익,23225557,19795183,-3430374,988632868530,874850303840,-113782564690
2013-02-21,ALL,전체,23408708,20758684,-2650024,994092193780,928747635410,-65344558370
2013-02-22,ALL,차익,101733,4663909,4562176,2719736600,295392170420,292672433820
2013-02-22,ALL,비차익,19420122,21220407,1800285,757765349610,867273577560,109508227950
2013-02-22,ALL,전체,19521855,25884316,6362461,760485086210,1162665747980,402180661770
2013-02-25,ALL,차익,180441,1974275,1793834,7956431080,104664775980,96708344900
2013-02-25,ALL,비차익,18706588,15512687,-3193901,725590628570,592178303510,-133412325060
2013-02-25,ALL,전체,18887029,17486962,-1400067,733547059650,696843079490,-36703980160
2013-02-26,ALL,차익,101824,2396323,2294499,4856290450,150804448710,145948158260
2013-02-26,ALL,비차익,19365107,17886917,-1478190,769749166295,603518439545,-166230726750
2013-02-26,ALL,전체,19466931,20283240,816309,774605456745,754322888255,-20282568490
2013-02-27,ALL,차익,158679,917507,758828,5146470450,60282591470,55136121020
2013-02-27,ALL,비차익,18160838,19843240,1682402,690509561020,735639418010,45129856990
2013-02-27,ALL,전체,18319517,20760747,2441230,695656031470,795922009480,100265978010
2013-02-28,ALL,차익,65636,4964142,4898506,3553504300,327900440940,324346936640
2013-02-28,ALL,비차익,20816354,26642411,5826057,873100705150,1145684583875,272583878725
2013-02-28,ALL,전체,20881990,31606553,10724563,876654209450,1473585024815,596930815365
2013-03-04,ALL,차익,285982,129949,-156033,11250955350,4508670380,-6742284970
2013-03-04,ALL,비차익,22940304,22261919,-678385,973753040905,987254589250,13501548345
2013-03-04,ALL,전체,23226286,22391868,-834418,985003996255,991763259630,6759263375
2013-03-05,ALL,차익,77847,444617,366770,5958220350,25206191150,19247970800
2013-03-05,ALL,비차익,18093368,18038964,-54404,708953989205,721214286925,12260297720
2013-03-05,ALL,전체,18171215,18483581,312366,714912209555,746420478075,31508268520
2013-03-06,ALL,차익,215784,714275,498491,4340760970,42581740340,38240979370
2013-03-06,ALL,비차익,16863043,17828316,965273,677234332940,739091637520,61857304580
2013-03-06,ALL,전체,17078827,18542591,1463764,681575093910,781673377860,100098283950
2013-03-07,ALL,차익,212215,252759,40544,8559503830,17751013000,9191509170
2013-03-07,ALL,비차익,16254146,18007131,1752985,681635416940,588310370510,-93325046430
2013-03-07,ALL,전체,16466361,18259890,1793529,690194920770,606061383510,-84133537260
2013-03-08,ALL,차익,190261,1072745,882484,5869644550,65783609140,59913964590
2013-03-08,ALL,비차익,15410945,20334700,4923755,565768756990,787976581438,222207824448
2013-03-08,ALL,전체,15601206,21407445,5806239,571638401540,853760190578,282121789038
2013-03-11,ALL,차익,213858,897248,683390,11750367900,58183264520,46432896620
2013-03-11,ALL,비차익,18855216,21800284,2945068,640725518870,861556601755,220831082885
2013-03-11,ALL,전체,19069074,22697532,3628458,652475886770,919739866275,267263979505
2013-03-12,ALL,차익,138765,543933,405168,8355283300,33333514370,24978231070
2013-03-12,ALL,비차익,19138379,19255018,116639,684998553280,643891489140,-41107064140
2013-03-12,ALL,전체,19277144,19798951,521807,693353836580,677225003510,-16128833070
2013-03-13,ALL,차익,213341,361405,148064,12047564800,20938386880,8890822080
2013-03-13,ALL,비차익,17893220,17451541,-441679,644548639220,671827343550,27278704330
2013-03-13,ALL,전체,18106561,17812946,-293615,656596204020,692765730430,36169526410
2013-03-14,ALL,차익,657355,1022866,365511,47549776090,62169614430,14619838340
2013-03-14,ALL,비차익,20352678,21058886,706208,793280169960,766239596910,-27040573050
2013-03-14,ALL,전체,21010033,22081752,1071719,840829946050,828409211340,-12420734710
2013-03-15,ALL,차익,1798532,844060,-954472,103212440390,58732105630,-44480334760
2013-03-15,ALL,비차익,29099868,29779510,679642,1737758006010,1241691983640,-496066022370
2013-03-15,ALL,전체,30898400,30623570,-274830,1840970446400,1300424089270,-540546357130
2013-03-18,ALL,차익,437647,631357,193710,19145888970,38837885500,19691996530
2013-03-18,ALL,비차익,18576009,18300890,-275119,703745912420,840351271010,136605358590
2013-03-18,ALL,전체,19013656,18932247,-81409,722891801390,879189156510,156297355120
2013-03-19,ALL,차익,381485,932364,550879,12577659040,33740872960,21163213920
2013-03-19,ALL,비차익,18059693,20236144,2176451,736667840650,773295705270,36627864620
2013-03-19,ALL,전체,18441178,21168508,2727330,749245499690,807036578230,57791078540
2013-03-20,ALL,차익,2046362,704583,-1341779,128780798800,41794848340,-86985950460
2013-03-20,ALL,비차익,23636298,16023153,-7613145,980508212439,655905468979,-324602743460
2013-03-20,ALL,전체,25682660,16727736,-8954924,1109289011239,697700317319,-411588693920
2013-03-21,ALL,차익,2014496,253819,-1760677,130982973800,6547120840,-124435852960
2013-03-21,ALL,비차익,17368844,16272348,-1096496,749174586265,536973921375,-212200664890
2013-03-21,ALL,전체,19383340,16526167,-2857173,880157560065,543521042215,-336636517850
2013-03-22,ALL,차익,2739820,240798,-2499022,164038996770,11407079290,-152631917480
2013-03-22,ALL,비차익,17700342,19714978,2014636,742302831315,679368385810,-62934445505
2013-03-22,ALL,전체,20440162,19955776,-484386,906341828085,690775465100,-215566362985
2013-03-25,ALL,차익,457740,267183,-190557,21055899550,13794372060,-7261527490
2013-03-25,ALL,비차익,14997645,20317721,5320076,573206867790,673231434350,100024566560
2013-03-25,ALL,전체,15455385,20584904,5129519,594262767340,687025806410,92763039070
2013-03-26,ALL,차익,636688,108937,-527751,36142409660,5784558650,-30357851010
2013-03-26,ALL,비차익,15726690,18920301,3193611,622420811370,662166236320,39745424950
2013-03-26,ALL,전체,16363378,19029238,2665860,658563221030,667950794970,9387573940
2013-03-27,ALL,차익,611323,2446147,1834824,32502085120,159664099700,127162014580
2013-03-27,ALL,비차익,19119538,22179347,3059809,764170127710,847959931360,83789803650
2013-03-27,ALL,전체,19730861,24625494,4894633,796672212830,1007624031060,210951818230
2013-03-28,ALL,차익,130542,1089356,958814,7691322070,69818595540,62127273470
2013-03-28,ALL,비차익,15626406,21311387,5684981,650624003510,773893772320,123269768810
2013-03-28,ALL,전체,15756948,22400743,6643795,658315325580,843712367860,185397042280
2013-03-29,ALL,차익,158365,418905,260540,3753154470,23633598400,19880443930
2013-03-29,ALL,비차익,13322109,19913713,6591604,461129444030,727791156440,266661712410
2013-03-29,ALL,전체,13480474,20332618,6852144,464882598500,751424754840,286542156340
2013-04-01,ALL,차익,130963,309529,178566,4846043100,14611042330,9764999230
2013-04-01,ALL,비차익,10985147,11988839,1003692,377602217960,365073971333,-12528246627
2013-04-01,ALL,전체,11116110,12298368,1182258,382448261060,379685013663,-2763247397
2013-04-02,ALL,차익,373193,643349,270156,11597291450,31335418900,19738127450
2013-04-02,ALL,비차익,27596676,33371815,5775139,895730288760,901942932090,6212643330
2013-04-02,ALL,전체,27969869,34015164,6045295,907327580210,933278350990,25950770780
2013-04-03,ALL,차익,243756,388227,144471,6475995270,16378776100,9902780830
2013-04-03,ALL,비차익,21322523,23651237,2328714,759241772260,799839963490,40598191230
2013-04-03,ALL,전체,21566279,24039464,2473185,765717767530,816218739590,50500972060
2013-04-04,ALL,차익,1185480,164243,-1021237,65618647420,6143467290,-59475180130
2013-04-04,ALL,비차익,25049837,27361380,2311543,871045463720,952037738050,80992274330
2013-04-04,ALL,전체,26235317,27525623,1290306,936664111140,958181205340,21517094200
2013-04-05,ALL,차익,1407026,368205,-1038821,80388230030,25528145060,-54860084970
2013-04-05,ALL,비차익,23441477,18185576,-5255901,948655641920,702938174640,-245717467280
2013-04-05,ALL,전체,24848503,18553781,-6294722,1029043871950,728466319700,-300577552250
2013-04-08,ALL,차익,1554790,383678,-1171112,70014447830,23258126800,-46756321030
2013-04-08,ALL,비차익,20906802,19647209,-1259593,650289337950,700695133855,50405795905
2013-04-08,ALL,전체,22461592,20030887,-2430705,720303785780,723953260655,3649474875
2013-04-09,ALL,차익,1168109,771308,-396801,51904428550,44862681520,-7041747030
2013-04-09,ALL,비차익,22336211,28274391,5938180,812196467400,824775470040,12579002640
2013-04-09,ALL,전체,23504320,29045699,5541379,864100895950,869638151560,5537255610
2013-04-10,ALL,차익,761011,222762,-538249,43493297240,8382840400,-35110456840
2013-04-10,ALL,비차익,22476079,23016482,540403,975846169220,832620867710,-143225301510
2013-04-10,ALL,전체,23237090,23239244,2154,1019339466460,841003708110,-178335758350
2013-04-11,ALL,차익,297784,295123,-2661,10368705650,19540394010,9171688360
2013-04-11,ALL,비차익,17087613,23714926,6627313,696027995870,822787112410,126759116540
2013-04-11,ALL,전체,17385397,24010049,6624652,706396701520,842327506420,135930804900
2013-04-12,ALL,차익,2193241,226432,-1966809,127600176340,11955749650,-115644426690
2013-04-12,ALL,비차익,19780826,23491450,3710624,737743548000,880993130980,143249582980
2013-04-12,ALL,전체,21974067,23717882,1743815,865343724340,892948880630,27605156290
2013-04-15,ALL,차익,798562,348011,-450551,35376518170,20275016200,-15101501970
2013-04-15,ALL,비차익,18043507,19949070,1905563,656479961510,715971909690,59491948180
2013-04-15,ALL,전체,18842069,20297081,1455012,691856479680,736246925890,44390446210
2013-04-16,ALL,차익,676614,206232,-470382,30572994670,8825924500,-21747070170
2013-04-16,ALL,비차익,24645199,23760386,-884813,888401259320,966116504760,77715245440
2013-04-16,ALL,전체,25321813,23966618,-1355195,918974253990,974942429260,55968175270
2013-04-17,ALL,차익,2244232,197016,-2047216,135283898890,7188512950,-128095385940
2013-04-17,ALL,비차익,23871023,24483862,612839,905534424410,909550516540,4016092130
2013-04-17,ALL,전체,26115255,24680878,-1434377,1040818323300,916739029490,-124079293810
2013-04-18,ALL,차익,851982,420071,-431911,53632697370,17085041900,-36547655470
2013-04-18,ALL,비차익,20832751,23818269,2985518,783166036210,777023595160,-6142441050
2013-04-18,ALL,전체,21684733,24238340,2553607,836798733580,794108637060,-42690096520
2013-04-19,ALL,차익,154249,440402,286153,8497141600,21782804350,13285662750
2013-04-19,ALL,비차익,19051320,20059234,1007914,710271342910,862511155110,152239812200
2013-04-19,ALL,전체,19205569,20499636,1294067,718768484510,884293959460,165525474950
2013-04-22,ALL,차익,641996,659888,17892,29118340180,38795888700,9677548520
2013-04-22,ALL,비차익,14934973,21141805,6206832,617139141540,774945259060,157806117520
2013-04-22,ALL,전체,15576969,21801693,6224724,646257481720,813741147760,167483666040
2013-04-23,ALL,차익,118949,298058,179109,6286126280,12464628600,6178502320
2013-04-23,ALL,비차익,15144790,21474674,6329884,653415233480,691331277915,37916044435
2013-04-23,ALL,전체,15263739,21772732,6508993,659701359760,703795906515,44094546755
2013-04-24,ALL,차익,233112,1188875,955763,7852326570,59647434850,51795108280
2013-04-24,ALL,비차익,19254596,24072022,4817426,729973399230,873203372940,143229973710
2013-04-24,ALL,전체,19487708,25260897,5773189,737825725800,932850807790,195025081990
2013-04-25,ALL,차익,350067,754231,404164,10550008250,48815778660,38265770410
2013-04-25,ALL,비차익,20590707,23305203,2714496,656781772160,835929187100,179147414940
2013-04-25,ALL,전체,20940774,24059434,3118660,667331780410,884744965760,217413185350
2013-04-26,ALL,차익,399296,915107,515811,26077795690,48371080360,22293284670
2013-04-26,ALL,비차익,16236384,18972196,2735812,717516596460,663459577580,-54057018880
2013-04-26,ALL,전체,16635680,19887303,3251623,743594392150,711830657940,-31763734210
2013-04-29,ALL,차익,81748,969961,888213,6168592770,54196036880,48027444110
2013-04-29,ALL,비차익,15834700,15981473,146773,561343047900,628588275830,67245227930
2013-04-29,ALL,전체,15916448,16951434,1034986,567511640670,682784312710,115272672040
2013-04-30,ALL,차익,158370,3452574,3294204,6885027000,221288390100,214403363100
2013-04-30,ALL,비차익,23159651,28951618,5791967,983108979165,1209222511510,226113532345
2013-04-30,ALL,전체,23318021,32404192,9086171,989994006165,1430510901610,440516895445
2013-05-02,ALL,차익,195849,322787,126938,15282006050,12237779200,-3044226850
2013-05-02,ALL,비차익,23878908,21497424,-2381484,786934224505,746217748560,-40716475945
2013-05-02,ALL,전체,24074757,21820211,-2254546,802216230555,758455527760,-43760702795
2013-05-03,ALL,차익,190207,445678,255471,16140406450,14994892150,-1145514300
2013-05-03,ALL,비차익,17960915,20350902,2389987,676796699840,628764500300,-48032199540
2013-05-03,ALL,전체,18151122,20796580,2645458,692937106290,643759392450,-49177713840
2013-05-06,ALL,차익,187858,1117256,929398,11152529700,61453569050,50301039350
2013-05-06,ALL,비차익,16722970,20268693,3545723,657916588905,680042356890,22125767985
2013-05-06,ALL,전체,16910828,21385949,4475121,669069118605,741495925940,72426807335
2013-05-07,ALL,차익,339212,1285926,946714,21810032450,78514283750,56704251300
2013-05-07,ALL,비차익,17755578,18527165,771587,682729983910,666268940670,-16461043240
2013-05-07,ALL,전체,18094790,19813091,1718301,704540016360,744783224420,40243208060
2013-05-08,ALL,차익,409302,565776,156474,23442376900,39940507850,16498130950
2013-05-08,ALL,비차익,17712694,20325616,2612922,734374209250,699280660150,-35093549100
2013-05-08,ALL,전체,18121996,20891392,2769396,757816586150,739221168000,-18595418150
2013-05-09,ALL,차익,247154,2923673,2676519,12146339550,193837805600,181691466050
2013-05-09,ALL,비차익,16284643,23412438,7127795,585888925440,867168477490,281279552050
2013-05-09,ALL,전체,16531797,26336111,9804314,598035264990,1061006283090,462971018100
2013-05-10,ALL,차익,647083,188032,-459051,35312752050,10371918550,-24940833500
2013-05-10,ALL,비차익,19925437,15623299,-4302138,765907820810,507432865890,-258474954920
2013-05-10,ALL,전체,20572520,15811331,-4761189,801220572860,517804784440,-283415788420
2013-05-13,ALL,차익,513855,248917,-264938,22385110300,10869011250,-11516099050
2013-05-13,ALL,비차익,15194877,15821127,626250,543976884840,566555293760,22578408920
2013-05-13,ALL,전체,15708732,16070044,361312,566361995140,577424305010,11062309870
2013-05-14,ALL,차익,287217,699723,412506,10742405200,33665530900,22923125700
2013-05-14,ALL,비차익,20413231,23430081,3016850,623578317570,808858687450,185280369880
2013-05-14,ALL,전체,20700448,24129804,3429356,634320722770,842524218350,208203495580
2013-05-15,ALL,차익,1192394,249043,-943351,78739162800,10392171650,-68346991150
